Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Honduras,Wine,Exports,2016,1000 hl,0
America,Honduras,Wine,Imports,2016,1000 hl,  19
America,Honduras,Wine,Consumption,2017,1000 hl,  19
America,Honduras,Wine,Exports,2017,1000 hl,0
America,Honduras,Wine,Imports,2017,1000 hl,  20
America,Honduras,Wine,Consumption,2018,1000 hl,  20
America,Honduras,Wine,Exports,2018,1000 hl,0
America,Honduras,Wine,Imports,2018,1000 hl,  23
America,Honduras,Wine,Consumption,2019,1000 hl,  20
America,Honduras,Wine,Exports,2019,1000 hl,0
America,Honduras,Wine,Imports,2019,1000 hl,  22
America,Honduras,Wine,Consumption,2020,1000 hl,  20
America,Honduras,Wine,Exports,2020,1000 hl,0
America,Honduras,Wine,Imports,2020,1000 hl,  18
America,Honduras,Wine,Consumption,2021,1000 hl,  20
America,Honduras,Wine,Exports,2021,1000 hl,0
America,Honduras,Wine,Imports,2021,1000 hl,  29
America,Honduras,Wine,Exports,2022,1000 hl,0
America,Jamaica,Wine,Consumption,1995,1000 hl,  3
America,Jamaica,Wine,Exports,1995,1000 hl,  2
America,Jamaica,Wine,Imports,1995,1000 hl,  9
America,Jamaica,Wine,Consumption,1996,1000 hl,  8
America,Jamaica,Wine,Exports,1996,1000 hl,  3
America,Jamaica,Wine,Imports,1996,1000 hl,  12
America,Jamaica,Wine,Consumption,1997,1000 hl,  9
America,Jamaica,Wine,Exports,1997,1000 hl,  3
America,Jamaica,Wine,Imports,1997,1000 hl,  11
America,Jamaica,Wine,Consumption,1998,1000 hl,  9
America,Jamaica,Wine,Exports,1998,1000 hl,  1
America,Jamaica,Wine,Imports,1998,1000 hl,  10
America,Jamaica,Wine,Consumption,1999,1000 hl,  10
America,Jamaica,Wine,Exports,1999,1000 hl,  3
America,Jamaica,Wine,Imports,1999,1000 hl,  15
America,Jamaica,Wine,Consumption,2000,1000 hl,  13
America,Jamaica,Wine,Exports,2000,1000 hl,  2
America,Jamaica,Wine,Imports,2000,1000 hl,  16
America,Jamaica,Wine,Consumption,2001,1000 hl,  14
America,Jamaica,Wine,Exports,2001,1000 hl,  2
America,Jamaica,Wine,Imports,2001,1000 hl,  15
America,Jamaica,Wine,Consumption,2002,1000 hl,  11
America,Jamaica,Wine,Exports,2002,1000 hl,  3
America,Jamaica,Wine,Imports,2002,1000 hl,  12
America,Jamaica,Wine,Consumption,2003,1000 hl,  10
America,Jamaica,Wine,Exports,2003,1000 hl,  7
America,Jamaica,Wine,Imports,2003,1000 hl,  18
America,Jamaica,Wine,Consumption,2004,1000 hl,  12
America,Jamaica,Wine,Exports,2004,1000 hl,  2
America,Jamaica,Wine,Imports,2004,1000 hl,  16
America,Jamaica,Wine,Consumption,2005,1000 hl,  22
America,Jamaica,Wine,Exports,2005,1000 hl,  4
America,Jamaica,Wine,Imports,2005,1000 hl,  34
America,Jamaica,Wine,Consumption,2006,1000 hl,  23
America,Jamaica,Wine,Exports,2006,1000 hl,  4
America,Jamaica,Wine,Imports,2006,1000 hl,  21
America,Jamaica,Wine,Consumption,2007,1000 hl,  18
America,Jamaica,Wine,Exports,2007,1000 hl,  5
America,Jamaica,Wine,Imports,2007,1000 hl,  24
America,Jamaica,Wine,Consumption,2008,1000 hl,  20
America,Jamaica,Wine,Exports,2008,1000 hl,  5
America,Jamaica,Wine,Imports,2008,1000 hl,  25
America,Jamaica,Wine,Consumption,2009,1000 hl,  21
America,Jamaica,Wine,Exports,2009,1000 hl,  9
America,Jamaica,Wine,Imports,2009,1000 hl,  30
America,Jamaica,Wine,Consumption,2010,1000 hl,  22
America,Jamaica,Wine,Exports,2010,1000 hl,  5
America,Jamaica,Wine,Imports,2010,1000 hl,  28
America,Jamaica,Wine,Consumption,2011,1000 hl,  19
America,Jamaica,Wine,Exports,2011,1000 hl,  10
America,Jamaica,Wine,Imports,2011,1000 hl,  24
America,Jamaica,Wine,Consumption,2012,1000 hl,  16
America,Jamaica,Wine,Exports,2012,1000 hl,  8
America,Jamaica,Wine,Imports,2012,1000 hl,  26
America,Jamaica,Wine,Consumption,2013,1000 hl,  21
America,Jamaica,Wine,Exports,2013,1000 hl,  8
America,Jamaica,Wine,Imports,2013,1000 hl,  32
America,Jamaica,Wine,Consumption,2014,1000 hl,  24
America,Jamaica,Wine,Exports,2014,1000 hl,  8
America,Jamaica,Wine,Imports,2014,1000 hl,  33
America,Jamaica,Wine,Consumption,2015,1000 hl,  26
America,Jamaica,Wine,Exports,2015,1000 hl,  5
America,Jamaica,Wine,Imports,2015,1000 hl,  33
America,Jamaica,Wine,Consumption,2016,1000 hl,  40
America,Jamaica,Wine,Exports,2016,1000 hl,  6
America,Jamaica,Wine,Imports,2016,1000 hl,  58
America,Jamaica,Wine,Consumption,2017,1000 hl,  59
America,Jamaica,Wine,Exports,2017,1000 hl,  6
America,Jamaica,Wine,Imports,2017,1000 hl,  71
America,Jamaica,Wine,Consumption,2018,1000 hl,  56
America,Jamaica,Wine,Exports,2018,1000 hl,  3
America,Jamaica,Wine,Imports,2018,1000 hl,  33
America,Jamaica,Wine,Consumption,2019,1000 hl,  47
America,Jamaica,Wine,Exports,2019,1000 hl,  2
America,Jamaica,Wine,Imports,2019,1000 hl,  34
America,Jamaica,Wine,Consumption,2020,1000 hl,  45
America,Jamaica,Wine,Exports,2020,1000 hl,  2
America,Jamaica,Wine,Imports,2020,1000 hl,  17
America,Jamaica,Wine,Consumption,2021,1000 hl,  45
America,Jamaica,Wine,Exports,2021,1000 hl,  3
America,Jamaica,Wine,Imports,2021,1000 hl,  50
America,Jamaica,Wine,Exports,2022,1000 hl,  3
America,Martinique,Wine,Consumption,1995,1000 hl,  48
America,Martinique,Wine,Exports,1995,1000 hl,0
America,Martinique,Wine,Imports,1995,1000 hl,  54
America,Martinique,Wine,Consumption,1996,1000 hl,  48
America,Martinique,Wine,Exports,1996,1000 hl,0
America,Martinique,Wine,Imports,1996,1000 hl,  54
America,Martinique,Wine,Consumption,1997,1000 hl,  48
America,Martinique,Wine,Exports,1997,1000 hl,0
America,Martinique,Wine,Consumption,1998,1000 hl,  48
America,Martinique,Wine,Exports,1998,1000 hl,0
America,Martinique,Wine,Consumption,1999,1000 hl,  48
America,Martinique,Wine,Exports,1999,1000 hl,0
America,Martinique,Wine,Consumption,2000,1000 hl,  48
America,Martinique,Wine,Exports,2000,1000 hl,0
America,Martinique,Wine,Consumption,2001,1000 hl,  48
America,Martinique,Wine,Exports,2001,1000 hl,0
America,Martinique,Wine,Consumption,2002,1000 hl,  48
America,Martinique,Wine,Exports,2002,1000 hl,0
America,Martinique,Wine,Consumption,2003,1000 hl,  48
America,Martinique,Wine,Exports,2003,1000 hl,0
America,Martinique,Wine,Consumption,2004,1000 hl,  48
America,Martinique,Wine,Exports,2004,1000 hl,0
America,Martinique,Wine,Consumption,2005,1000 hl,0
America,Martinique,Wine,Exports,2005,1000 hl,0
America,Martinique,Wine,Imports,2005,1000 hl,0
America,Martinique,Wine,Consumption,2006,1000 hl,0
America,Martinique,Wine,Exports,2006,1000 hl,0
America,Martinique,Wine,Imports,2006,1000 hl,0
America,Martinique,Wine,Consumption,2007,1000 hl,0
America,Martinique,Wine,Exports,2007,1000 hl,0
America,Martinique,Wine,Imports,2007,1000 hl,0
America,Martinique,Wine,Consumption,2008,1000 hl,0
America,Martinique,Wine,Exports,2008,1000 hl,0
America,Martinique,Wine,Imports,2008,1000 hl,0
America,Martinique,Wine,Consumption,2009,1000 hl,0
America,Martinique,Wine,Exports,2009,1000 hl,0
America,Martinique,Wine,Imports,2009,1000 hl,0
America,Martinique,Wine,Consumption,2010,1000 hl,0
America,Martinique,Wine,Exports,2010,1000 hl,0
America,Martinique,Wine,Imports,2010,1000 hl,0
America,Martinique,Wine,Consumption,2011,1000 hl,0
America,Martinique,Wine,Exports,2011,1000 hl,0
America,Martinique,Wine,Imports,2011,1000 hl,0
America,Martinique,Wine,Consumption,2012,1000 hl,0
America,Martinique,Wine,Exports,2012,1000 hl,0
America,Martinique,Wine,Imports,2012,1000 hl,0
America,Martinique,Wine,Consumption,2013,1000 hl,0
America,Martinique,Wine,Exports,2013,1000 hl,0
America,Martinique,Wine,Imports,2013,1000 hl,0
America,Martinique,Wine,Consumption,2014,1000 hl,0
America,Martinique,Wine,Exports,2014,1000 hl,0
America,Martinique,Wine,Imports,2014,1000 hl,0
America,Martinique,Wine,Consumption,2015,1000 hl,0
America,Martinique,Wine,Exports,2015,1000 hl,0
America,Martinique,Wine,Imports,2015,1000 hl,0
America,Martinique,Wine,Consumption,2016,1000 hl,0
America,Martinique,Wine,Exports,2016,1000 hl,0
America,Martinique,Wine,Imports,2016,1000 hl,0
America,Martinique,Wine,Consumption,2017,1000 hl,0
America,Martinique,Wine,Exports,2017,1000 hl,0
America,Martinique,Wine,Imports,2017,1000 hl,0
America,Martinique,Wine,Consumption,2018,1000 hl,0
America,Martinique,Wine,Exports,2018,1000 hl,0
America,Martinique,Wine,Imports,2018,1000 hl,0
America,Martinique,Wine,Consumption,2019,1000 hl,0
America,Martinique,Wine,Exports,2019,1000 hl,0
America,Martinique,Wine,Imports,2019,1000 hl,0
America,Martinique,Wine,Consumption,2020,1000 hl,0
America,Martinique,Wine,Exports,2020,1000 hl,0
America,Martinique,Wine,Imports,2020,1000 hl,0
America,Martinique,Wine,Consumption,2021,1000 hl,0
America,Martinique,Wine,Exports,2021,1000 hl,0
America,Martinique,Wine,Imports,2021,1000 hl,0
America,Martinique,Wine,Exports,2022,1000 hl,0
America,Mexico,Wine,Consumption,1995,1000 hl,  148
America,Mexico,Wine,Exports,1995,1000 hl,  20
America,Mexico,Wine,Imports,1995,1000 hl,  48
America,Mexico,Wine,Production,1995,1000 hl, 1 466
America,Mexico,Wine,Consumption,1996,1000 hl,  150
America,Mexico,Wine,Exports,1996,1000 hl,  14
America,Mexico,Wine,Imports,1996,1000 hl,  73
America,Mexico,Wine,Production,1996,1000 hl, 1 332
America,Mexico,Wine,Consumption,1997,1000 hl,  191
America,Mexico,Wine,Exports,1997,1000 hl,  22
America,Mexico,Wine,Imports,1997,1000 hl,  119
America,Mexico,Wine,Production,1997,1000 hl, 1 524
America,Mexico,Wine,Consumption,1998,1000 hl,  232
America,Mexico,Wine,Exports,1998,1000 hl,  26
America,Mexico,Wine,Imports,1998,1000 hl,  114
America,Mexico,Wine,Production,1998,1000 hl, 1 361
America,Mexico,Wine,Consumption,1999,1000 hl,  273
America,Mexico,Wine,Exports,1999,1000 hl,  23
America,Mexico,Wine,Imports,1999,1000 hl,  137
America,Mexico,Wine,Production,1999,1000 hl, 1 443
America,Mexico,Wine,Consumption,2000,1000 hl,  315
America,Mexico,Wine,Exports,2000,1000 hl,  16
America,Mexico,Wine,Imports,2000,1000 hl,  164
America,Mexico,Wine,Production,2000,1000 hl, 1 041
America,Mexico,Wine,Consumption,2001,1000 hl,  345
America,Mexico,Wine,Exports,2001,1000 hl,  18
America,Mexico,Wine,Imports,2001,1000 hl,  226
America,Mexico,Wine,Production,2001,1000 hl, 1 411
America,Mexico,Wine,Consumption,2002,1000 hl,  375
America,Mexico,Wine,Exports,2002,1000 hl,  14
America,Mexico,Wine,Imports,2002,1000 hl,  344
America,Mexico,Wine,Production,2002,1000 hl, 1 012
America,Mexico,Wine,Consumption,2003,1000 hl,  405
America,Mexico,Wine,Exports,2003,1000 hl,  10
America,Mexico,Wine,Imports,2003,1000 hl,  227
America,Mexico,Wine,Production,2003,1000 hl, 1 096
America,Mexico,Wine,Consumption,2004,1000 hl,  435
America,Mexico,Wine,Exports,2004,1000 hl,  13
America,Mexico,Wine,Imports,2004,1000 hl,  224
America,Mexico,Wine,Production,2004,1000 hl,  730
America,Mexico,Wine,Consumption,2005,1000 hl,  369
America,Mexico,Wine,Exports,2005,1000 hl,  13
America,Mexico,Wine,Imports,2005,1000 hl,  271
America,Mexico,Wine,Production,2005,1000 hl,  415
America,Mexico,Wine,Consumption,2006,1000 hl,  400
America,Mexico,Wine,Exports,2006,1000 hl,  9
America,Mexico,Wine,Imports,2006,1000 hl,  336
America,Mexico,Wine,Production,2006,1000 hl,  568
America,Mexico,Wine,Consumption,2007,1000 hl,  508
America,Mexico,Wine,Exports,2007,1000 hl,  7
America,Mexico,Wine,Imports,2007,1000 hl,  384
America,Mexico,Wine,Production,2007,1000 hl,  630
America,Mexico,Wine,Consumption,2008,1000 hl,  548
America,Mexico,Wine,Exports,2008,1000 hl,  10
America,Mexico,Wine,Imports,2008,1000 hl,  400
America,Mexico,Wine,Production,2008,1000 hl,  557
America,Mexico,Wine,Consumption,2009,1000 hl,  574
America,Mexico,Wine,Exports,2009,1000 hl,  24
America,Mexico,Wine,Imports,2009,1000 hl,  386
America,Mexico,Wine,Production,2009,1000 hl,  353
America,Mexico,Wine,Consumption,2010,1000 hl,  614
America,Mexico,Wine,Exports,2010,1000 hl,  11
America,Mexico,Wine,Imports,2010,1000 hl,  440
America,Mexico,Wine,Production,2010,1000 hl,  346
America,Mexico,Wine,Consumption,2011,1000 hl,  857
America,Mexico,Wine,Exports,2011,1000 hl,  12
America,Mexico,Wine,Imports,2011,1000 hl,  454
America,Mexico,Wine,Production,2011,1000 hl,  385
America,Mexico,Wine,Consumption,2012,1000 hl,  882
America,Mexico,Wine,Exports,2012,1000 hl,  11
America,Mexico,Wine,Imports,2012,1000 hl,  440
America,Mexico,Wine,Production,2012,1000 hl,  394
America,Mexico,Wine,Consumption,2013,1000 hl,  944
America,Mexico,Wine,Exports,2013,1000 hl,  11
America,Mexico,Wine,Imports,2013,1000 hl,  537
America,Mexico,Wine,Production,2013,1000 hl,  418
America,Mexico,Wine,Consumption,2014,1000 hl,  928
America,Mexico,Wine,Exports,2014,1000 hl,  12
America,Mexico,Wine,Imports,2014,1000 hl,  543
America,Mexico,Wine,Production,2014,1000 hl,  397
America,Mexico,Wine,Consumption,2015,1000 hl, 1 011
America,Mexico,Wine,Exports,2015,1000 hl,  13
America,Mexico,Wine,Imports,2015,1000 hl,  599
America,Mexico,Wine,Production,2015,1000 hl,  425
America,Mexico,Wine,Consumption,2016,1000 hl, 1 073
America,Mexico,Wine,Exports,2016,1000 hl,  12
America,Mexico,Wine,Imports,2016,1000 hl,  681
America,Mexico,Wine,Production,2016,1000 hl,  404
America,Mexico,Wine,Consumption,2017,1000 hl, 1 094
America,Mexico,Wine,Exports,2017,1000 hl,  12
America,Mexico,Wine,Imports,2017,1000 hl,  719
America,Mexico,Wine,Production,2017,1000 hl,  387
America,Mexico,Wine,Consumption,2018,1000 hl, 1 193
America,Mexico,Wine,Exports,2018,1000 hl,  10
America,Mexico,Wine,Imports,2018,1000 hl,  797
America,Mexico,Wine,Production,2018,1000 hl,  406
America,Mexico,Wine,Consumption,2019,1000 hl, 1 216
America,Mexico,Wine,Exports,2019,1000 hl,  10
America,Mexico,Wine,Imports,2019,1000 hl,  596
America,Mexico,Wine,Production,2019,1000 hl,  406
America,Mexico,Wine,Consumption,2020,1000 hl, 1 109
America,Mexico,Wine,Exports,2020,1000 hl,  12
America,Mexico,Wine,Imports,2020,1000 hl,  498
America,Mexico,Wine,Production,2020,1000 hl,  398
America,Mexico,Wine,Consumption,2021,1000 hl, 1 080
America,Mexico,Wine,Exports,2021,1000 hl,  15
America,Mexico,Wine,Imports,2021,1000 hl,  657
America,Mexico,Wine,Production,2021,1000 hl,  396
America,Mexico,Wine,Exports,2022,1000 hl,  15
America,Mexico,Wine,Imports,2022,1000 hl,  872
America,Mexico,Wine,Production,2022,1000 hl,  396
America,Montserrat,Wine,Consumption,1995,1000 hl,  1
America,Montserrat,Wine,Imports,1995,1000 hl,  1
America,Montserrat,Wine,Consumption,1996,1000 hl,  1
America,Montserrat,Wine,Imports,1996,1000 hl,  1
America,Montserrat,Wine,Consumption,1997,1000 hl,  1
America,Montserrat,Wine,Imports,1997,1000 hl,  1
America,Montserrat,Wine,Consumption,1998,1000 hl,  1
America,Montserrat,Wine,Imports,1998,1000 hl,  1
America,Montserrat,Wine,Consumption,1999,1000 hl,0
America,Montserrat,Wine,Imports,1999,1000 hl,0
America,Montserrat,Wine,Consumption,2000,1000 hl,0
America,Montserrat,Wine,Imports,2000,1000 hl,0
America,Montserrat,Wine,Consumption,2001,1000 hl,0
America,Montserrat,Wine,Imports,2001,1000 hl,0
America,Montserrat,Wine,Consumption,2002,1000 hl,0
America,Montserrat,Wine,Imports,2002,1000 hl,0
America,Montserrat,Wine,Consumption,2003,1000 hl,0
America,Montserrat,Wine,Imports,2003,1000 hl,0
America,Montserrat,Wine,Consumption,2004,1000 hl,0
America,Montserrat,Wine,Imports,2004,1000 hl,0
America,Montserrat,Wine,Consumption,2005,1000 hl,0
America,Montserrat,Wine,Imports,2005,1000 hl,0
America,Montserrat,Wine,Consumption,2006,1000 hl,0
America,Montserrat,Wine,Imports,2006,1000 hl,0
America,Montserrat,Wine,Consumption,2007,1000 hl,0
America,Montserrat,Wine,Imports,2007,1000 hl,0
America,Montserrat,Wine,Consumption,2008,1000 hl,0
America,Montserrat,Wine,Imports,2008,1000 hl,0
America,Montserrat,Wine,Consumption,2009,1000 hl,0
America,Montserrat,Wine,Imports,2009,1000 hl,0
America,Montserrat,Wine,Consumption,2010,1000 hl,0
America,Montserrat,Wine,Imports,2010,1000 hl,0
America,Montserrat,Wine,Consumption,2011,1000 hl,0
America,Montserrat,Wine,Imports,2011,1000 hl,0
America,Montserrat,Wine,Consumption,2012,1000 hl,0
America,Montserrat,Wine,Imports,2012,1000 hl,0
America,Montserrat,Wine,Consumption,2013,1000 hl,0
America,Montserrat,Wine,Imports,2013,1000 hl,0
America,Montserrat,Wine,Consumption,2014,1000 hl,0
America,Montserrat,Wine,Imports,2014,1000 hl,0
America,Montserrat,Wine,Consumption,2015,1000 hl,0
America,Montserrat,Wine,Imports,2015,1000 hl,0
America,Montserrat,Wine,Consumption,2016,1000 hl,0
America,Montserrat,Wine,Imports,2016,1000 hl,0
America,Montserrat,Wine,Consumption,2017,1000 hl,0
America,Montserrat,Wine,Imports,2017,1000 hl,0
America,Montserrat,Wine,Consumption,2018,1000 hl,0
America,Montserrat,Wine,Imports,2018,1000 hl,0
America,Montserrat,Wine,Consumption,2019,1000 hl,0
America,Montserrat,Wine,Imports,2019,1000 hl,0
America,Montserrat,Wine,Consumption,2020,1000 hl,0
America,Montserrat,Wine,Imports,2020,1000 hl,0
America,Montserrat,Wine,Consumption,2021,1000 hl,0
America,Montserrat,Wine,Imports,2021,1000 hl,0
America,Netherlands Antilles,Wine,Consumption,1995,1000 hl,  9
America,Netherlands Antilles,Wine,Imports,1995,1000 hl,  9
America,Netherlands Antilles,Wine,Consumption,1996,1000 hl,  8
America,Netherlands Antilles,Wine,Imports,1996,1000 hl,  8
America,Netherlands Antilles,Wine,Consumption,1997,1000 hl,  8
America,Netherlands Antilles,Wine,Imports,1997,1000 hl,  8
America,Netherlands Antilles,Wine,Consumption,1998,1000 hl,  7
America,Netherlands Antilles,Wine,Imports,1998,1000 hl,  7
America,Netherlands Antilles,Wine,Consumption,1999,1000 hl,  7
America,Netherlands Antilles,Wine,Imports,1999,1000 hl,  7
America,Netherlands Antilles,Wine,Consumption,2000,1000 hl,  15
America,Netherlands Antilles,Wine,Imports,2000,1000 hl,  15
America,Netherlands Antilles,Wine,Consumption,2001,1000 hl,  14
America,Netherlands Antilles,Wine,Imports,2001,1000 hl,  14
America,Netherlands Antilles,Wine,Consumption,2002,1000 hl,  12
America,Netherlands Antilles,Wine,Imports,2002,1000 hl,  12
America,Netherlands Antilles,Wine,Consumption,2003,1000 hl,  15
America,Netherlands Antilles,Wine,Imports,2003,1000 hl,  15
America,Netherlands Antilles,Wine,Consumption,2004,1000 hl,  15
America,Netherlands Antilles,Wine,Imports,2004,1000 hl,  15
America,Netherlands Antilles,Wine,Consumption,2005,1000 hl,  17
America,Netherlands Antilles,Wine,Imports,2005,1000 hl,  17
America,Netherlands Antilles,Wine,Consumption,2006,1000 hl,  16
America,Netherlands Antilles,Wine,Imports,2006,1000 hl,  16
America,Netherlands Antilles,Wine,Consumption,2007,1000 hl,  22
America,Netherlands Antilles,Wine,Imports,2007,1000 hl,  22
America,Netherlands Antilles,Wine,Consumption,2008,1000 hl,  20
America,Netherlands Antilles,Wine,Imports,2008,1000 hl,  20
America,Netherlands Antilles,Wine,Consumption,2009,1000 hl,  30
America,Netherlands Antilles,Wine,Imports,2009,1000 hl,  30
America,Netherlands Antilles,Wine,Consumption,2010,1000 hl,  32
America,Netherlands Antilles,Wine,Imports,2010,1000 hl,  32
America,Netherlands Antilles,Wine,Consumption,2011,1000 hl,  32
America,Netherlands Antilles,Wine,Imports,2011,1000 hl,  32
America,Netherlands Antilles,Wine,Consumption,2012,1000 hl,  33
America,Netherlands Antilles,Wine,Imports,2012,1000 hl,  33
